,Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
13679,1012289,CA,Educational Services,2018,24609.356,39437463,67032.10853,219,653,27711743.47,47.2
13680,1005501,CA,Educational Services,2018,224012.656,39437463,67032.10853,219,653,27711743.47,47.2
13681,1000557,CA,Educational Services,2018,55056.144,39437463,67032.10853,219,653,27711743.47,47.2
13682,1008504,CA,Petroleum and Coal Products Manufacturing,2018,2900884.968,39437463,67032.10853,219,653,27711743.47,47.2
13683,1007040,CA,Waste Management and Remediation Services,2018,31850.75,39437463,67032.10853,219,653,27711743.47,47.2
13684,1005588,CA,Primary Metal Manufacturing,2018,34454.82,39437463,67032.10853,219,653,27711743.47,47.2
13685,1010774,CA,Petroleum and Coal Products Manufacturing,2018,13970.52,39437463,67032.10853,219,653,27711743.47,47.2
13686,1001457,CA,Utilities ,2018,591031.46,39437463,67032.10853,219,653,27711743.47,47.2
13687,1007607,CA,Waste Management and Remediation Services,2018,19561.5,39437463,67032.10853,219,653,27711743.47,47.2
13688,1004548,CA,Waste Management and Remediation Services,2018,16502.25,39437463,67032.10853,219,653,27711743.47,47.2
13689,1003800,CA,Waste Management and Remediation Services,2018,1409.25,39437463,67032.10853,219,653,27711743.47,47.2
13690,1001819,CA,Waste Management and Remediation Services,2018,55950.25,39437463,67032.10853,219,653,27711743.47,47.2
13691,1005061,CA,Waste Management and Remediation Services,2018,161309.75,39437463,67032.10853,219,653,27711743.47,47.2
13692,1006501,CA,Waste Management and Remediation Services,2018,35800,39437463,67032.10853,219,653,27711743.47,47.2
13693,1003187,CA,Food Manufacturing,2018,26548.4,39437463,67032.10853,219,653,27711743.47,47.2
13694,1004496,CA,Food Manufacturing,2018,49763.712,39437463,67032.10853,219,653,27711743.47,47.2
13695,1010417,CA,Utilities ,2018,203111.148,39437463,67032.10853,219,653,27711743.47,47.2
13696,1000464,CA,Utilities ,2018,554791.544,39437463,67032.10853,219,653,27711743.47,47.2
13697,1011526,CA,Pipeline Transportation,2018,25410.824,39437463,67032.10853,219,653,27711743.47,47.2
13698,1011469,CA,Crop Production,2018,37523.008,39437463,67032.10853,219,653,27711743.47,47.2
13699,1001107,CA,Utilities ,2018,223881.468,39437463,67032.10853,219,653,27711743.47,47.2
13700,1004402,CA,Waste Management and Remediation Services,2018,9018.75,39437463,67032.10853,219,653,27711743.47,47.2
13701,1011371,CA,Waste Management and Remediation Services,2018,16412,39437463,67032.10853,219,653,27711743.47,47.2
13702,1000123,CA,Utilities ,2018,19870.924,39437463,67032.10853,219,653,27711743.47,47.2
13703,1000112,NY,Utilities ,2018,70705.288,19544098,74600.31156,118,60,13144835.08,27.8
13704,1000766,NY,Utilities ,2018,260405.936,19544098,74600.31156,118,60,13144835.08,27.8
13705,1000767,NY,Utilities ,2018,270795.33,19544098,74600.31156,118,60,13144835.08,27.8
13706,1007551,NY,Utilities ,2018,8596.068,19544098,74600.31156,118,60,13144835.08,27.8
13707,1006276,NY,Waste Management and Remediation Services,2018,62364,19544098,74600.31156,118,60,13144835.08,27.8
13708,1002576,NY,Beverage and Tobacco Product Manufacturing,2018,29102.616,19544098,74600.31156,118,60,13144835.08,27.8
13709,1004576,NY,Utilities ,2018,2584176.432,19544098,74600.31156,118,60,13144835.08,27.8
13710,1003034,NY,Waste Management and Remediation Services,2018,5680.248,19544098,74600.31156,118,60,13144835.08,27.8
13711,1003033,NY,Waste Management and Remediation Services,2018,68399.448,19544098,74600.31156,118,60,13144835.08,27.8
13712,1009825,NY,Hospitals,2018,44983.246,19544098,74600.31156,118,60,13144835.08,27.8
13713,1012517,NY,Primary Metal Manufacturing,2018,294014.281,19544098,74600.31156,118,60,13144835.08,27.8
13714,1001217,NY,Utilities ,2018,17355.636,19544098,74600.31156,118,60,13144835.08,27.8
13715,1001861,NY,Food Manufacturing,2018,84652.796,19544098,74600.31156,118,60,13144835.08,27.8
13716,1002181,NY,Nonmetallic Mineral Product Manufacturing,2018,93143.396,19544098,74600.31156,118,60,13144835.08,27.8
13717,1002483,NY,Primary Metal Manufacturing,2018,19646.606,19544098,74600.31156,118,60,13144835.08,27.8
13718,1000759,NY,Utilities ,2018,623212.311,19544098,74600.31156,118,60,13144835.08,27.8
13719,1000132,NY,Utilities ,2018,29577.114,19544098,74600.31156,118,60,13144835.08,27.8
13720,1007053,NY,Utilities ,2018,726414.49,19544098,74600.31156,118,60,13144835.08,27.8
13721,1000101,NY,Utilities ,2018,1381328.032,19544098,74600.31156,118,60,13144835.08,27.8
13722,1004818,NY,Chemical Manufacturing,2018,115963.864,19544098,74600.31156,118,60,13144835.08,27.8
13723,1013293,NY,Primary Metal Manufacturing,2018,36824.512,19544098,74600.31156,118,60,13144835.08,27.8
13724,1004494,NY,Waste Management and Remediation Services,2018,21544.548,19544098,74600.31156,118,60,13144835.08,27.8
13725,1002436,NY,Waste Management and Remediation Services,2018,15836.4,19544098,74600.31156,118,60,13144835.08,27.8
13726,1007920,NY,Utilities ,2018,17635.884,19544098,74600.31156,118,60,13144835.08,27.8
13727,1000131,NY,Utilities ,2018,94891.158,19544098,74600.31156,118,60,13144835.08,27.8
13728,1000777,NY,Utilities ,2018,1921323.78,19544098,74600.31156,118,60,13144835.08,27.8
13729,1001238,NY,Utilities ,2018,221290.88,19544098,74600.31156,118,60,13144835.08,27.8
13730,1000780,NY,Utilities ,2018,305849.092,19544098,74600.31156,118,60,13144835.08,27.8
13731,1000114,NY,Utilities ,2018,32708.78,19544098,74600.31156,118,60,13144835.08,27.8
13732,1003163,NY,Waste Management and Remediation Services,2018,10010.5,19544098,74600.31156,118,60,13144835.08,27.8
13733,1000870,NY,Utilities ,2018,1048299.714,19544098,74600.31156,118,60,13144835.08,27.8
13734,1005513,NY,Food Manufacturing,2018,51108.208,19544098,74600.31156,118,60,13144835.08,27.8
13735,1006021,NY,Waste Management and Remediation Services,2018,23481.15,19544098,74600.31156,118,60,13144835.08,27.8
13736,1005259,NY,Waste Management and Remediation Services,2018,18761.908,19544098,74600.31156,118,60,13144835.08,27.8
13737,1005155,NY,Waste Management and Remediation Services,2018,23065.198,19544098,74600.31156,118,60,13144835.08,27.8
13738,1002399,NY,Educational Services,2018,69252.238,19544098,74600.31156,118,60,13144835.08,27.8
13739,1000781,NY,Utilities ,2018,112792.076,19544098,74600.31156,118,60,13144835.08,27.8
13740,1002462,NY,Nonmetallic Mineral Product Manufacturing,2018,110597.184,19544098,74600.31156,118,60,13144835.08,27.8
13741,1003036,NY,Waste Management and Remediation Services,2018,30444.55,19544098,74600.31156,118,60,13144835.08,27.8
13742,1005870,NY,Waste Management and Remediation Services,2018,82115.916,19544098,74600.31156,118,60,13144835.08,27.8
13743,1002398,NY,Waste Management and Remediation Services,2018,368057.376,19544098,74600.31156,118,60,13144835.08,27.8
13744,1002400,NY,Waste Management and Remediation Services,2018,125606.81,19544098,74600.31156,118,60,13144835.08,27.8
13745,1013330,NY,Utilities ,2018,490115.53,19544098,74600.31156,118,60,13144835.08,27.8
13746,1000450,NY,Utilities ,2018,926004.462,19544098,74600.31156,118,60,13144835.08,27.8
13747,1001257,NY,Utilities ,2018,78894.456,19544098,74600.31156,118,60,13144835.08,27.8
13748,1001218,NY,Utilities ,2018,9993.864,19544098,74600.31156,118,60,13144835.08,27.8
13749,1013376,NY,Paper Manufacturing,2018,50664.038,19544098,74600.31156,118,60,13144835.08,27.8
13750,1001206,NY,Utilities ,2018,67126.528,19544098,74600.31156,118,60,13144835.08,27.8
13751,1006950,NY,Utilities ,2018,98102.268,19544098,74600.31156,118,60,13144835.08,27.8
13752,1005488,NY,Waste Management and Remediation Services,2018,38953.486,19544098,74600.31156,118,60,13144835.08,27.8
13753,1005462,NY,Waste Management and Remediation Services,2018,23972.5,19544098,74600.31156,118,60,13144835.08,27.8
13754,1002186,NY,Nonmetallic Mineral Product Manufacturing,2018,62420.616,19544098,74600.31156,118,60,13144835.08,27.8
13755,1007232,NY,Educational Services,2018,173134.596,19544098,74600.31156,118,60,13144835.08,27.8
13756,1001245,NY,Waste Management and Remediation Services,2018,355137.552,19544098,74600.31156,118,60,13144835.08,27.8
13757,1010845,NY,Waste Management and Remediation Services,2018,31588,19544098,74600.31156,118,60,13144835.08,27.8
13758,1004057,NY,Waste Management and Remediation Services,2018,47585.148,19544098,74600.31156,118,60,13144835.08,27.8
13759,1003110,NY,Waste Management and Remediation Services,2018,35737.512,19544098,74600.31156,118,60,13144835.08,27.8
13760,1000758,NY,Utilities ,2018,23773.56,19544098,74600.31156,118,60,13144835.08,27.8
13761,1000768,NY,Utilities ,2018,903165.712,19544098,74600.31156,118,60,13144835.08,27.8
13762,1009071,NY,Pipeline Transportation,2018,27198.258,19544098,74600.31156,118,60,13144835.08,27.8
13763,1000761,NY,Utilities ,2018,2003208.142,19544098,74600.31156,118,60,13144835.08,27.8
13764,1013403,NY,Pipeline Transportation,2018,29458.33,19544098,74600.31156,118,60,13144835.08,27.8
13765,1001581,NY,Waste Management and Remediation Services,2018,34461,19544098,74600.31156,118,60,13144835.08,27.8
13766,1000267,NY,Utilities ,2018,61781.272,19544098,74600.31156,118,60,13144835.08,27.8
13767,1007388,NY,Utilities ,2018,877198.282,19544098,74600.31156,118,60,13144835.08,27.8
13768,1000420,NY,Utilities ,2018,22405.312,19544098,74600.31156,118,60,13144835.08,27.8
13769,1006608,NY,Paper Manufacturing,2018,129321.124,19544098,74600.31156,118,60,13144835.08,27.8
13770,1003031,NY,Waste Management and Remediation Services,2018,2526.048,19544098,74600.31156,118,60,13144835.08,27.8
13771,1004894,NY,Waste Management and Remediation Services,2018,32825.998,19544098,74600.31156,118,60,13144835.08,27.8
13772,1004587,NY,Waste Management and Remediation Services,2018,32215.25,19544098,74600.31156,118,60,13144835.08,27.8
13773,1001269,NY,Utilities ,2018,11364.408,19544098,74600.31156,118,60,13144835.08,27.8
13774,1000288,NY,Utilities ,2018,24253.294,19544098,74600.31156,118,60,13144835.08,27.8
13775,1002843,NY,Waste Management and Remediation Services,2018,38840.618,19544098,74600.31156,118,60,13144835.08,27.8
13776,1004412,NY,"Professional, Scientific, and Technical Services",2018,24947.507,19544098,74600.31156,118,60,13144835.08,27.8
13777,1010642,NY,Machinery Manufacturing,2018,25459.404,19544098,74600.31156,118,60,13144835.08,27.8
13778,1010586,NY,Computer and Electronic Product Manufacturing,2018,215136.0224,19544098,74600.31156,118,60,13144835.08,27.8
13779,1004300,NY,Computer and Electronic Product Manufacturing,2018,124819.8781,19544098,74600.31156,118,60,13144835.08,27.8
13780,1003775,NY,Primary Metal Manufacturing,2018,180343.098,19544098,74600.31156,118,60,13144835.08,27.8
13781,1002160,NY,Nonmetallic Mineral Product Manufacturing,2018,94019.34,19544098,74600.31156,118,60,13144835.08,27.8
13782,1001170,NY,Utilities ,2018,49754.84,19544098,74600.31156,118,60,13144835.08,27.8
13783,1007017,NY,Utilities ,2018,18115.432,19544098,74600.31156,118,60,13144835.08,27.8
13784,1012955,NY,Waste Management and Remediation Services,2018,19959.178,19544098,74600.31156,118,60,13144835.08,27.8
13785,1000774,NY,Utilities ,2018,119483.748,19544098,74600.31156,118,60,13144835.08,27.8
13786,1011561,NY,Pipeline Transportation,2018,44864.132,19544098,74600.31156,118,60,13144835.08,27.8
13787,1007648,NY,Waste Management and Remediation Services,2018,177784.468,19544098,74600.31156,118,60,13144835.08,27.8
13788,1002165,NY,Real Estate,2018,34003.272,19544098,74600.31156,118,60,13144835.08,27.8
13789,1005258,NY,Waste Management and Remediation Services,2018,67518.612,19544098,74600.31156,118,60,13144835.08,27.8
13790,1000116,NY,Utilities ,2018,24311.588,19544098,74600.31156,118,60,13144835.08,27.8
13791,1005913,NY,Utilities ,2018,23429.764,19544098,74600.31156,118,60,13144835.08,27.8
13792,1007157,NY,Utilities ,2018,324.048,19544098,74600.31156,118,60,13144835.08,27.8
13793,1001183,NY,Utilities ,2018,47391.332,19544098,74600.31156,118,60,13144835.08,27.8
13794,1002277,NY,Waste Management and Remediation Services,2018,47401.398,19544098,74600.31156,118,60,13144835.08,27.8
13795,1001243,NY,Utilities ,2018,307403.922,19544098,74600.31156,118,60,13144835.08,27.8
13796,1006205,NY,Utilities ,2018,63481.264,19544098,74600.31156,118,60,13144835.08,27.8
13797,1001241,NY,Utilities ,2018,33722.276,19544098,74600.31156,118,60,13144835.08,27.8
13798,1001240,NY,Utilities ,2018,40822.148,19544098,74600.31156,118,60,13144835.08,27.8
13799,1001242,NY,Utilities ,2018,53433,19544098,74600.31156,118,60,13144835.08,27.8
13800,1000432,NY,Utilities ,2018,2031461.972,19544098,74600.31156,118,60,13144835.08,27.8
13801,1006885,NY,Paper Manufacturing,2018,253693.11,19544098,74600.31156,118,60,13144835.08,27.8
13802,1008767,NY,Paper Manufacturing,2018,32249.028,19544098,74600.31156,118,60,13144835.08,27.8
13803,1007806,NY,Primary Metal Manufacturing,2018,24209.708,19544098,74600.31156,118,60,13144835.08,27.8
13804,1001268,NY,Utilities ,2018,298659.72,19544098,74600.31156,118,60,13144835.08,27.8
13805,1005360,NY,Nonmetallic Mineral Product Manufacturing,2018,1048662.078,19544098,74600.31156,118,60,13144835.08,27.8
13806,1000290,NY,Nonmetallic Mineral Product Manufacturing,2018,234870.698,19544098,74600.31156,118,60,13144835.08,27.8
13807,1001265,NY,Utilities ,2018,224573.336,19544098,74600.31156,118,60,13144835.08,27.8
13808,1012086,NY,Hospitals,2018,31935.61,19544098,74600.31156,118,60,13144835.08,27.8
13809,1003029,NY,Waste Management and Remediation Services,2018,11023.2,19544098,74600.31156,118,60,13144835.08,27.8
13810,1011615,NY,Pipeline Transportation,2018,53386.9,19544098,74600.31156,118,60,13144835.08,27.8
13811,1003732,NY,Waste Management and Remediation Services,2018,304440.3,19544098,74600.31156,118,60,13144835.08,27.8
13812,1007652,NY,Waste Management and Remediation Services,2018,18175,19544098,74600.31156,118,60,13144835.08,27.8
13813,1002333,NY,Food Manufacturing,2018,53348.8,19544098,74600.31156,118,60,13144835.08,27.8
13814,1006489,NY,Hospitals,2018,60362.722,19544098,74600.31156,118,60,13144835.08,27.8
13815,1001280,NY,Utilities ,2018,1216.544,19544098,74600.31156,118,60,13144835.08,27.8
13816,1011637,NY,Pipeline Transportation,2018,34750.97,19544098,74600.31156,118,60,13144835.08,27.8
13817,1000093,NY,Chemical Manufacturing,2018,134663.446,19544098,74600.31156,118,60,13144835.08,27.8
13818,1009558,NY,Hospitals,2018,8360.154,19544098,74600.31156,118,60,13144835.08,27.8
13819,1003028,NY,Waste Management and Remediation Services,2018,12712.548,19544098,74600.31156,118,60,13144835.08,27.8
13820,1004629,NY,Educational Services,2018,78742.15,19544098,74600.31156,118,60,13144835.08,27.8
13821,1008315,NY,Pipeline Transportation,2018,65747.006,19544098,74600.31156,118,60,13144835.08,27.8
13822,1012269,NY,Pipeline Transportation,2018,57434.202,19544098,74600.31156,118,60,13144835.08,27.8
13823,1008007,NY,Pipeline Transportation,2018,38072.824,19544098,74600.31156,118,60,13144835.08,27.8
13824,1004772,NY,Waste Management and Remediation Services,2018,70803.748,19544098,74600.31156,118,60,13144835.08,27.8
13825,1006653,NY,Nonmetallic Mineral Product Manufacturing,2018,81101.344,19544098,74600.31156,118,60,13144835.08,27.8
13826,1002583,NY,Primary Metal Manufacturing,2018,195148.016,19544098,74600.31156,118,60,13144835.08,27.8
13827,1000779,NY,Utilities ,2018,544.648,19544098,74600.31156,118,60,13144835.08,27.8
13828,1006341,NY,Primary Metal Manufacturing,2018,103818.924,19544098,74600.31156,118,60,13144835.08,27.8
13829,1003824,NY,"Executive, Legislative, and Other General Government Support ",2018,80815.294,19544098,74600.31156,118,60,13144835.08,27.8
13830,1000763,NY,Utilities ,2018,66468.998,19544098,74600.31156,118,60,13144835.08,27.8
13831,1001260,NY,Utilities ,2018,201412.476,19544098,74600.31156,118,60,13144835.08,27.8
13832,1009604,NY,Hospitals,2018,59768.656,19544098,74600.31156,118,60,13144835.08,27.8
13833,1009696,NY,Hospitals,2018,75321.15,19544098,74600.31156,118,60,13144835.08,27.8
13834,1001270,NY,Utilities ,2018,190032.142,19544098,74600.31156,118,60,13144835.08,27.8
13835,1000108,NY,Utilities ,2018,31069.936,19544098,74600.31156,118,60,13144835.08,27.8
13836,1000771,NY,Utilities ,2018,1622224.506,19544098,74600.31156,118,60,13144835.08,27.8
13837,1006772,NY,Waste Management and Remediation Services,2018,172535.23,19544098,74600.31156,118,60,13144835.08,27.8
13838,1005257,NY,Waste Management and Remediation Services,2018,84209.15,19544098,74600.31156,118,60,13144835.08,27.8
13839,1006910,NY,Waste Management and Remediation Services,2018,29101.298,19544098,74600.31156,118,60,13144835.08,27.8
13840,1002129,NY,Nonmetallic Mineral Product Manufacturing,2018,40587.148,19544098,74600.31156,118,60,13144835.08,27.8
13841,1001987,NY,Nonmetallic Mineral Product Manufacturing,2018,74952.64,19544098,74600.31156,118,60,13144835.08,27.8
13842,1009832,NY,Chemical Manufacturing,2018,25485.604,19544098,74600.31156,118,60,13144835.08,27.8
13843,1011227,NY,Waste Management and Remediation Services,2018,53043.448,19544098,74600.31156,118,60,13144835.08,27.8
13844,1006915,NY,Utilities ,2018,59575.413,19544098,74600.31156,118,60,13144835.08,27.8
13845,1007716,NY,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",2018,55448.776,19544098,74600.31156,118,60,13144835.08,27.8
13846,1004626,NY,Paper Manufacturing,2018,97473.332,19544098,74600.31156,118,60,13144835.08,27.8
13847,1003151,NY,Real Estate,2018,93172.934,19544098,74600.31156,118,60,13144835.08,27.8
13848,1000456,NY,Utilities ,2018,76918.508,19544098,74600.31156,118,60,13144835.08,27.8
13849,1000467,NY,Utilities ,2018,876904.25,19544098,74600.31156,118,60,13144835.08,27.8
